track_id,track_name,artist_name,album_name,popularity,genero_etiqueta,origen_plataforma,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,num_secciones,num_compases,num_tiempos_beats,densidad_tatum,youtube_vistas,youtube_likes,youtube_engagement_rate
sc_4158229292311115620,Banda Sinaloense Quebradita - Dj Club Mix Vol 1,DJ Banda Master,SoundCloud Release / Bootleg,77,Quebradita,SoundCloud,0.8,0.921,8,-3.238,1,0.105,0.043,0.04642,0.26,0.791,233.2,339299,10,329,1318,3.74,15230624,291305,1.91
sc_4158229292311115621,Banda Sinaloense Quebradita - Dj Club Mix Vol 2,DJ Banda Master,SoundCloud Release / Bootleg,79,Quebradita,SoundCloud,0.724,0.978,4,-3.846,0,0.101,0.054,0.02608,0.204,0.919,244.8,298368,11,304,1217,3.53,437771,12206,2.79
sc_4158229292311115622,Banda Sinaloense Quebradita - Dj Club Mix Vol 3,DJ Banda Master,SoundCloud Release / Bootleg,79,Quebradita,SoundCloud,0.733,0.88,4,-5.013,0,0.05,0.182,0.03641,0.332,0.75,237.8,279325,10,276,1107,3.34,59993154,2054448,3.42
sc_4158229292311115623,Banda Sinaloense Quebradita - Dj Club Mix Vol 4,DJ Banda Master,SoundCloud Release / Bootleg,73,Quebradita,SoundCloud,0.775,0.949,2,-3.153,1,0.111,0.207,0.03273,0.235,0.81,243.7,310361,12,315,1260,3.61,15423581,340664,2.21
sc_4158229292311115624,Banda Sinaloense Quebradita - Dj Club Mix Vol 5,DJ Banda Master,SoundCloud Release / Bootleg,76,Quebradita,SoundCloud,0.75,0.924,10,-2.91,0,0.106,0.049,0.02362,0.226,0.889,239.7,312315,10,311,1247,3.3,60497727,1610241,2.66
sc_4158229292311115625,Banda Sinaloense Quebradita - Dj Club Mix Vol 6,DJ Banda Master,SoundCloud Release / Bootleg,75,Quebradita,SoundCloud,0.812,0.897,6,-3.735,1,0.077,0.186,0.02796,0.324,0.914,239.9,316640,9,316,1266,3.39,15240194,458313,3.01
sc_4158229292311115626,Banda Sinaloense Quebradita - Dj Club Mix Vol 7,DJ Banda Master,SoundCloud Release / Bootleg,76,Quebradita,SoundCloud,0.708,0.949,0,-3.434,0,0.05,0.129,0.01953,0.213,0.72,240.2,312318,10,312,1250,3.62,390713,5726,1.47
sc_4158229292311115627,Banda Sinaloense Quebradita - Dj Club Mix Vol 8,DJ Banda Master,SoundCloud Release / Bootleg,80,Quebradita,SoundCloud,0.694,0.896,3,-3.398,1,0.058,0.17,0.02056,0.293,0.604,231.3,299387,12,288,1154,3.23,60130561,863542,1.44
sc_4158229292311115628,Banda Sinaloense Quebradita - Dj Club Mix Vol 9,DJ Banda Master,SoundCloud Release / Bootleg,80,Quebradita,SoundCloud,0.686,0.905,8,-3.655,0,0.083,0.189,0.04076,0.206,0.858,260.8,355536,11,386,1545,3.34,374872,9362,2.5
sc_4158229292311115629,Banda Sinaloense Quebradita - Dj Club Mix Vol 10,DJ Banda Master,SoundCloud Release / Bootleg,79,Quebradita,SoundCloud,0.766,0.955,3,-4.335,1,0.042,0.079,0.01571,0.141,0.662,240.9,240505,11,241,965,3.63,88202,1327,1.5
6u0YMyjnpSHi8EyHRkCCAP,No Es una Novela,Monchy & Alexandra,Exitos,0,Bachata,Spotify,0.758,0.655,4,-3.81,1,0.038,0.426,0.00471,0.242,0.729,124.6,236636,8,122,491,1.76,15441263,616563,3.99
1RhQsb9KzlmaZ2dCPcefa7,Esa Mujer,Luis Vargas,Dobletazo,0,Bachata,Spotify,0.813,0.678,11,-4.087,1,0.038,0.417,0.0047,0.243,0.725,126.3,181527,7,95,382,1.71,120242673,3525971,2.93
5iGwkY3SDAD0WfDJEcsqVZ,RAULIN RODRIGUEZ (SOLO EXITOS EN VIVO) - En vivo,Isla turron30,RAULIN RODRIGUEZ (SOLO EXITOS EN VIVO) [En vivo],0,Bachata,Spotify,0.786,0.629,11,-5.034,0,0.074,0.228,0.00705,0.075,0.616,126.6,206602,7,108,435,1.94,120048683,2690460,2.24
0RPyNINwtnV7snkEWurZ9s,bachata sensual,Old school beats,bachata sensual,0,Bachata,Spotify,0.734,0.568,11,-5.174,0,0.047,0.302,0.0,0.229,0.881,129.0,178471,8,95,383,2.01,15241843,425097,2.79
4eKhrI7O6Uu6BSVSmpu4HU,Lost On You (Rumba 24),DJ Zavodnov,Amare,0,Bachata,Spotify,0.826,0.687,1,-4.155,1,0.052,0.446,0.00709,0.109,0.609,123.1,192597,6,98,395,2.01,450420151,12183801,2.7
2erJMHGqZ92OKvDIMuTut9,Perdóname - En Vivo Desde El Carnegie Hall Version,Gilberto Santa Rosa,En Vivo Desde El Carnegie Hall,0,Salsa,Spotify,0.744,0.856,0,-5.758,1,0.058,0.131,0.00893,0.222,0.657,185.2,178778,8,137,551,2.72,8044343,146389,1.82
6bNZH4O72jD4L5hga6DwHj,Guantanamera,Celia Cruz,Bravo,0,Salsa,Spotify,0.748,0.809,8,-6.261,0,0.034,0.154,0.00029,0.16,0.596,161.2,231274,12,155,621,2.93,85371380,2142234,2.51
41XmmKJHx1ZAH0Iykgjxfx,"QUÍTENME EL TELÉFONO (feat. Yandel, Jay Wheeler)",The Academy: Segunda Misión,The Academy: Segunda Misión,0,Salsa,Spotify,0.727,0.766,3,-5.045,1,0.041,0.055,0.00364,0.08,0.814,173.3,240273,9,173,693,2.64,300076955,9339360,3.11
0T5C8oe4xdHVqryxil2eEG,Me Fallaste,Eddie Santiago,De Verdad,0,Salsa,Spotify,0.735,0.799,10,-6.031,1,0.05,0.167,0.00804,0.211,0.757,186.6,228612,11,177,710,2.61,8415311,186199,2.21
2bLqfJjuC5syrsgDsZfGmn,The Way I Are,Timbaland,Shock Value,0,Salsa,Spotify,0.857,0.823,0,-5.171,1,0.059,0.033,0.00709,0.118,0.642,153.8,217475,11,139,557,2.92,5293985,185064,3.5
0wbDgMuAoy7O7pL3a69uZx,Give It To Me,Timbaland,Shock Value,0,Salsa,Spotify,0.875,0.821,6,-3.828,0,0.032,0.135,0.00727,0.167,0.596,160.3,220558,10,147,589,3.43,120425587,6049850,5.02
2gam98EZKrF9XuOkU13ApN,Promiscuous,Nelly Furtado,Loose,0,Salsa,Spotify,0.817,0.908,9,-5.198,1,0.056,0.108,0.00601,0.215,0.733,172.7,243097,11,174,699,2.71,527009,14558,2.76
6GGv5bp9nsEQMYyguJfWyv,Timbalero,El Gran Combo De Puerto Rico,25th Anniversary,0,Salsa,Spotify,0.789,0.859,7,-6.269,1,0.052,0.045,0.00732,0.095,0.818,170.8,208744,10,148,594,2.96,35491366,1528391,4.31
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),Justin Timberlake,FutureSex/LoveSounds,0,Salsa,Spotify,0.84,0.933,8,-5.523,0,0.05,0.041,0.00821,0.097,0.684,173.6,237062,11,171,685,3.44,524794,16585,3.16
2tlnwfImhZLcPNiWVEK4QP,Timba Cubana,Tirso Duarte,Timba Cubana,0,Salsa,Spotify,0.809,0.889,6,-3.833,1,0.051,0.042,0.0022,0.183,0.851,151.0,223730,9,140,563,3.46,608453,26482,4.35
1MH43AiNUdkA5irdCrqgAe,Un Mal Sueño,Tirso Duarte,Timba Cubana,0,Salsa,Spotify,0.786,0.932,6,-5.853,1,0.044,0.044,0.003,0.138,0.55,161.9,226246,10,152,610,2.46,671233,24593,3.66
2xw8VmTgE3MFLiiQtG3BUG,Timba Cubana,Issac Delgado,Made In Habana,0,Salsa,Spotify,0.82,0.923,10,-5.286,0,0.063,0.092,0.00758,0.102,0.729,169.8,184287,10,130,521,3.17,35009204,937553,2.68
621LLhcTYkEbt1fwJuSdWi,"Temba, Tumba, Timba",Los Van Van,Llego... Van Van,0,Salsa,Spotify,0.786,0.866,8,-4.47,0,0.052,0.137,0.00797,0.082,0.886,166.5,199288,10,138,553,3.1,120002153,4194669,3.5
4mdp6adQV1EWoyVEDMlnH6,Tumbao,Ruben Gonzalez,Introducing,0,Salsa,Spotify,0.854,0.935,11,-5.968,1,0.073,0.058,0.00828,0.122,0.883,158.5,224563,11,148,593,2.63,351222,10334,2.94
0id4prYPcy8PkGkbWy4bcP,El Negro Esta Cocinando,Los Van Van,Llego... Van Van,0,Salsa,Spotify,0.727,0.828,1,-5.574,0,0.065,0.073,0.00654,0.226,0.846,187.4,177967,8,138,555,2.71,85215208,2679872,3.14
4IDiFHGCutb8eNZYEBxHOV,Después de todo,Juan Formell y Los Van Van,Chapeando,0,Salsa,Spotify,0.709,0.858,0,-5.444,1,0.048,0.063,0.00308,0.197,0.688,167.8,186748,9,130,522,2.81,420374,11613,2.76
14p0GfEoddHuKkrkom6ECM,Modo Van Van,Los Van Van,Modo Van Van,0,Salsa,Spotify,0.757,0.797,11,-6.323,0,0.068,0.182,0.00502,0.151,0.697,163.9,170146,11,116,464,2.74,689078,11393,1.65
63NzbBRuMRtzMNKhL0RizU,Los Rockstar No Van Al Cielo - Remix,Hanzel La H,Los Rockstar No Van Al Cielo (Remix),0,Salsa,Spotify,0.753,0.82,9,-3.544,1,0.036,0.111,0.00245,0.207,0.826,166.4,201092,11,139,557,2.63,563971,11823,2.1
53cWZA9OROeiYu1vHh4f4i,Lost Island,ENHYPEN,THE SIN : VANISH,0,Salsa,Spotify,0.716,0.793,4,-3.569,0,0.048,0.053,0.00617,0.111,0.81,183.4,202038,11,154,617,2.51,641881,20093,3.13
3poDXSDmEh4Z3sd2SI1ZsD,Tres Días,Alexander Abreu,Cantor del Pueblo,0,Salsa,Spotify,0.706,0.793,0,-6.392,1,0.065,0.074,0.00846,0.131,0.839,167.0,186118,9,129,518,2.72,773978,18153,2.35
6PmYTGiMdiENbzzlvMz0K6,Pasaporte,Alexander Abreu,Pasaporte,0,Salsa,Spotify,0.804,0.77,6,-5.374,1,0.078,0.092,0.00582,0.16,0.652,182.8,210245,10,160,640,2.56,745783,14325,1.92
5WVosux2xDQ3JpTlzqZZJy,Me Dicen Cuba,Alexander Abreu,Me Dicen Cuba / Rosa la Peligrosa,0,Salsa,Spotify,0.811,0.894,0,-4.218,1,0.038,0.095,0.00284,0.129,0.711,181.8,181193,9,137,549,2.69,8050048,316796,3.94
2gD0YaqSIN08kCloPjwaUK,Sálvame,Camilo,cuatro,0,Salsa,Spotify,0.765,0.864,6,-3.954,0,0.077,0.129,0.00615,0.207,0.625,195.7,170008,9,138,554,2.61,8445537,239153,2.83
3WVJfN1JmGewlDXGkQf0I4,Havana,Pz',Havana,0,Salsa,Spotify,0.803,0.868,8,-6.414,0,0.066,0.107,0.00597,0.202,0.648,183.9,187028,8,143,573,2.54,300406780,11833050,3.94
1EqklVALixya6jPVMnh06l,Silencio Remix,Velito el Bufón,Silencio Remix,0,Salsa,Spotify,0.812,0.778,11,-5.023,1,0.072,0.119,0.00498,0.192,0.778,170.8,182406,9,129,519,2.64,742457,28716,3.87
1mpeG0e0lTxMRvgjSLrhnR,Es Tu Mirada (with Kelvis Ochoa & Alexander Abreu) - Remasterizado,Leoni Torres,The Real Cuban Music (Remasterizado),0,Salsa,Spotify,0.8,0.862,8,-6.233,1,0.051,0.165,0.00199,0.079,0.786,160.8,202719,11,135,543,2.53,85175737,2716362,3.19
4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Leslie Odom Jr.,Hamilton (Original Broadway Cast Recording),0,Salsa,Spotify,0.735,0.799,10,-6.031,1,0.05,0.167,0.00804,0.211,0.757,186.6,228612,11,177,710,2.58,8074316,230501,2.85
4EveU9Zb50mjgi5avDNqlK,Bamboleo,Gipsy Kings,!Volare! The Very Best of the Gipsy Kings,0,Salsa,Spotify,0.793,0.786,6,-3.821,0,0.068,0.163,0.00607,0.213,0.686,173.6,240475,10,173,695,2.89,286548,7046,2.46
4TCLHKNzZ4EM83Ofga7DOk,Bamboleo x Narcos,undo,Bamboleo x Narcos,0,Salsa,Spotify,0.736,0.759,5,-5.085,1,0.052,0.13,0.00993,0.181,0.613,188.9,244117,12,192,768,2.81,85202116,3057240,3.59
5siwoDxCGDYnmfWV5SlUpE,Bamboleo,Gipsy Kings,Gipsy Kings,0,Salsa,Spotify,0.756,0.844,5,-4.611,1,0.03,0.162,0.00813,0.084,0.78,180.4,225462,12,169,677,2.82,286548,7046,2.46
4oYK3nOhHbECxEjrFIjFA6,Bamboleo,Miguel y Oscar,CARÀMBA CHE COMPILATION,0,Salsa,Spotify,0.815,0.75,8,-6.165,1,0.044,0.143,0.0059,0.194,0.655,185.0,239276,10,184,737,2.81,85018701,2826826,3.32
0lsslJvmtGGrCyXX6aZMRc,Bamboleo,Grupo Elias Duran,"Spanish Tapas Bar, Vol. 2",0,Salsa,Spotify,0.708,0.792,5,-4.87,1,0.055,0.157,0.00206,0.249,0.612,199.8,200403,8,166,667,2.48,300059280,6601947,2.2
7r2sBs6OeqwUUplgQd8ljK,Te Dejo Libre,Manolito y Su Trabuco,Te Dejo Libre,0,Salsa,Spotify,0.737,0.828,1,-4.822,0,0.035,0.084,0.00751,0.217,0.765,175.5,225701,8,165,660,2.72,472940,12329,2.61
1FWsQmSjs8www0PjwXDb2f,Tu Me Recordarás,Manolito y Su Trabuco,Marcando la Distancia (La Nueva Generación de la musica Cubana),0,Salsa,Spotify,0.765,0.792,7,-5.229,1,0.063,0.078,0.00036,0.224,0.801,176.5,218797,11,160,643,2.52,268220,8743,3.26
5M7SeoXBCxjNdP6R7Rb6y1,La Boda de Belén,Manolito y Su Trabuco,Grandes Éxitos,0,Salsa,Spotify,0.759,0.858,1,-4.922,1,0.038,0.188,0.00616,0.21,0.802,192.2,200254,9,160,641,2.98,553471,18784,3.39
70BDblSjPfj6Pe24avWzK2,Marcando la Distancia,Manolito y Su Trabuco,Marcando la Distancia (La Nueva Generación de la musica Cubana),0,Salsa,Spotify,0.734,0.896,3,-4.79,1,0.058,0.178,0.00097,0.134,0.891,196.9,204534,9,167,671,2.91,85048957,2715287,3.19
1JUZAZ07ZwI5vAHu7t39tW,SOY EL TRABUCO,Manolito Simonet y su Trabuco,Trabuco,0,Salsa,Spotify,0.732,0.782,7,-4.19,0,0.035,0.078,0.00753,0.242,0.827,167.5,216509,10,151,604,2.55,85051845,1883885,2.21
1z6BLPEi7vC97g1aA2z4ti,Dale Lo Que Lleva,Maykel Blanco Y Su Salsa Mayor,Dale Lo Que Lleva,0,Salsa,Spotify,0.778,0.826,1,-5.954,1,0.068,0.15,0.00988,0.116,0.56,185.4,203729,9,157,629,2.46,85071843,2810447,3.3
3rhuPie2HVWD1yJ8NASOCV,Ya Tú No Coronas,Maykel Blanco Y Su Salsa Mayor,Que Tiene Que Te Mueve,0,Salsa,Spotify,0.713,0.795,6,-5.644,1,0.05,0.133,0.00906,0.164,0.879,189.5,206274,11,162,651,2.51,85296703,2740527,3.21
3CR63Hzo3LR40TdK4pf1hr,Yo Comprendo,Maykel Blanco Y Su Salsa Mayor,Que Tiene Que Te Mueve,0,Salsa,Spotify,0.814,0.821,11,-5.93,1,0.054,0.166,0.00702,0.222,0.741,174.4,242179,8,175,703,2.53,85217991,2131830,2.5
6hs19WI3Ut2tncXJyxBeiQ,Popurrit #3,Maykel Blanco Y Su Salsa Mayor,Popurrit #3,0,Salsa,Spotify,0.786,0.846,11,-4.087,1,0.038,0.18,0.0047,0.243,0.725,190.1,181527,12,143,575,2.64,300467085,5160795,1.72
4CT3nzOXDZBHhKNLROMGcU,Presente!,Maykel Blanco Y Su Salsa Mayor,Presente!,0,Salsa,Spotify,0.727,0.766,3,-5.045,1,0.041,0.055,0.00364,0.08,0.814,173.3,240273,9,173,693,2.45,577841,25937,4.49
0xYiSnRMWgWgeMxdRn6pxr,Pasándola bien,Pupy y Los Que Son Son,Pasándola bien,0,Salsa,Spotify,0.751,0.872,8,-5.096,1,0.045,0.176,0.00879,0.18,0.691,185.3,241094,9,186,744,2.78,8468599,230653,2.72
3AkvpSOpsGjkhLKCS87kdg,Dicen Que Dicen,Cesar Pedroso,Pupy el Buenagente,0,Salsa,Spotify,0.803,0.862,3,-5.429,0,0.033,0.081,0.00911,0.101,0.884,169.6,184369,12,130,521,2.88,8172480,360321,4.41
3YprvwbZtmPXzhAG8vkGow,Ni Bombones Ni Caramelos,Pupy y Los Que Son Son,Siempre Pupy,0,Salsa,Spotify,0.775,0.786,3,-5.957,1,0.051,0.127,0.00221,0.201,0.847,197.2,207149,10,170,680,2.64,8492283,187354,2.21
1B1maIpcMpPDZ8GT0WHT0V,Milagros,KAROL G,Milagros,0,Salsa,Spotify,0.707,0.847,7,-6.12,1,0.04,0.183,0.00514,0.124,0.81,186.1,222974,11,172,691,2.84,300214889,10397116,3.46
1TfN54KwkaESkofKfGd8aC,La Verdad,Dk el Duke,La Verdad,0,Salsa,Spotify,0.746,0.856,9,-4.495,1,0.06,0.082,0.00979,0.117,0.578,179.4,180596,9,134,539,2.75,84985206,2849018,3.35
072UkY9eLmwv08lgfeIpKp,Te Deseo Suerte - Balada,Paulo FG,Te Deseo Suerte,0,Salsa,Spotify,0.802,0.777,7,-6.167,1,0.076,0.054,0.00822,0.2,0.624,194.9,243924,12,198,792,2.99,683361,25156,3.68
2xYar2H5dZUCOQyulY0E1d,Te Deseo Suerte,Paulo FG,Te Deseo Suerte,0,Salsa,Spotify,0.76,0.833,6,-4.382,1,0.036,0.105,0.00823,0.117,0.581,198.5,172466,8,142,570,2.76,674008,20296,3.01
24wMPWpDlXgSR3DUZSgt9x,De Amores,Paulito Fg,Abre que voy,0,Salsa,Spotify,0.727,0.822,8,-5.389,1,0.048,0.139,0.00821,0.224,0.756,193.1,217344,10,174,699,2.87,85425183,2810722,3.29
2EdEtYyZy3T8EeUxcpLyTB,Son de un Amigo,Paulito Fg,Una vez más ... por Amor,0,Salsa,Spotify,0.748,0.809,8,-6.261,0,0.034,0.154,0.00029,0.16,0.596,161.2,231274,8,155,621,2.61,300275632,4610256,1.54
4SAR6gu6qvJbzOxOJEsClH,Por Muchas Razones Te Quiero,Palito Ortega,Duetos,0,Salsa,Spotify,0.706,0.801,0,-5.914,1,0.048,0.166,0.00792,0.15,0.644,161.0,232755,10,156,624,2.76,8252117,259067,3.14
0DtlV64DfbjHkgEQUYgMhC,"Salsa, Timba Y Amor",Issac Delgado,Supercubano,0,Salsa,Spotify,0.802,0.888,1,-5.574,0,0.065,0.048,0.00654,0.226,0.846,167.1,177967,13,123,495,3.42,120471646,5246125,4.35
1oojbSwb5WdPgtjIlHfaJY,Salsa Timba Guaguanco,Yoruba Andabo,Rumba Con Amor,0,Salsa,Spotify,0.827,0.861,11,-6.323,0,0.068,0.136,0.00502,0.151,0.697,152.4,170146,13,108,432,2.99,120130247,3683055,3.07
2LMgmv0OSO3uX0h7dVf2ti,Bailando - Official Salsa Version,Issac Delgado,Bailando (Official Salsa Version),0,Salsa,Spotify,0.793,0.857,4,-3.569,0,0.048,0.032,0.00617,0.111,0.81,164.6,202038,8,138,554,2.78,85374538,1659343,1.94
1LsEWrinJn7odX5ZByXCTb,CULIACÁN,Oscar Maydon,MÚSICA EN MI JETSKI,0,Quebradita,Spotify,0.694,0.893,10,-6.031,1,0.05,0.08,0.00804,0.211,0.757,246.6,228612,10,234,939,3.68,198874,4579,2.3
2LJ1LTzP97H4Mp5izHUZ5G,Mix Quebraditas # 11: Mary la Orgullosa / Feliz Feliz / Help Ayudame / Un Ramito de Violetas,Marimba Orquesta La Gran Manzana,#Soy Incontenible. Música de Guatemala para los Latinos,0,Quebradita,Spotify,0.693,0.918,4,-3.81,1,0.038,0.091,0.00471,0.242,0.729,245.6,236636,9,242,968,3.46,60072021,940660,1.57
5jegyHMgcpuxYlKVeZSWDN,Besos De Papel,Banda Movil,Un Amor...,0,Quebradita,Spotify,0.789,0.974,0,-4.218,1,0.038,0.037,0.00284,0.129,0.711,241.8,181193,13,182,730,3.79,15357774,389848,2.54
4hceSKjrkDTO0nMKFcb3sj,"Villano Antillano: Bzrp Music Sessions, Vol. 51/66",Bizarrap,"Villano Antillano: Bzrp Music Sessions, Vol. 51/66",0,Salsa,Spotify,0.799,0.775,10,-3.514,1,0.03,0.196,0.00889,0.196,0.584,182.9,217550,9,165,663,2.58,85352960,1464346,1.72
7aTAvDS1aOMm4ijc0gzyHc,Mi Timbaton,Berna Jam,Timba pa' la Disco,0,Salsa,Spotify,0.786,0.932,6,-5.853,1,0.044,0.044,0.003,0.138,0.55,161.9,226246,9,152,610,3.0,120058423,5891065,4.91
7B6VYJdsPlVXT7u4AtQPBa,Tumba Pala Cocuyé,Afro-Cuban All Stars,"Distinto, Diferente",0,Salsa,Spotify,0.854,0.935,11,-5.968,1,0.073,0.058,0.00828,0.122,0.883,158.5,224563,10,148,593,2.42,84993195,3526614,4.15
2q8gv91MiG47AkdZP5b4Uc,Te Fuiste,Papito,Te Fuiste,0,Salsa,Spotify,0.706,0.801,0,-5.914,1,0.048,0.166,0.00792,0.15,0.644,161.0,232755,8,156,624,2.48,393808,7093,1.8
